Date,Jur_Buy_20d,NonJur_Buy_20d,Jur_Sell_20d,NonJur_Sell_20d,Buy_Spread_20d,Sell_Spread_20d,Jur_Buy_130d,NonJur_Buy_130d,Jur_Sell_130d,NonJur_Sell_130d,Buy_Spread_130d,Sell_Spread_130d,Jur_Buy_255d,NonJur_Buy_255d,Jur_Sell_255d,NonJur_Sell_255d,Buy_Spread_255d,Sell_Spread_255d
2020-06-10,-0.010030982156095661,-0.01638184385901384,-0.008865546478283625,-0.0050127799987256085,0.006350861702918178,0.0038527664795580162,-0.011019114933516608,-0.009613200725088021,-0.01388761837096368,-0.005114897008626724,-0.0014059142084285863,0.008772721362336956,-0.011709227842392606,-0.004324907678844595,-0.014569864651949394,-0.001486338288342599,-0.007384320163548011,0.013083526363606796
2020-06-11,-0.06521916816734362,-0.0730337315850158,-0.06327062356760234,-0.059692725326240106,0.007814563417672185,0.0035778982413622318,-0.06407263542591492,-0.06507930416654584,-0.06380280817285792,-0.05958373057732248,0.00100666874063092,0.004219077595535442,-0.06471341245990408,-0.06344328089892297,-0.06465374080413815,-0.06015933414736569,-0.0012701315609811165,0.004494406656772455
2020-06-12,0.01541066232253027,0.019376936800512827,0.028567878894946958,0.014148000699230607,-0.003966274477982557,-0.014419878195716352,0.015550348563039279,0.0175923683036099,0.014519085452293646,0.015263238081116567,-0.002042019740570623,0.0007441526288229205,0.01627512399973823,0.015707376580668675,0.015510365617776835,0.015011797612595447,0.0005677474190695538,-0.0004985680051813879
2020-06-15,0.006943021655008634,0.015046500314751757,0.010230214356478685,0.010480314923321963,-0.008103478659743122,0.00025010056684327854,0.012190708335210226,0.00960918210841077,0.009456832798416224,0.009958953191191626,0.002581526226799455,0.0005021203927754025,0.011488628755715801,0.008968689972584005,0.010026153298145995,0.009530103784264438,0.0025199387831317966,-0.0004960495138815572
2020-06-16,0.019111218040842693,0.015128931193096103,0.032159460929793375,0.01078168406215539,0.00398228684774659,-0.021377776867637983,0.019952291580974797,0.01614956839640141,0.02879527257043701,0.01522505901820594,0.0038027231845733853,-0.013570213552231071,0.020578233401218813,0.01769587346800822,0.026598712756494468,0.01651912905488894,0.002882359933210593,-0.010079583701605527
2020-06-17,-0.011115056389103256,-0.005965282231126295,-0.00931575213005827,-0.003770016401059662,-0.0051497741579769616,0.0055457357289986076,-0.006180414642589616,-0.004675150356175749,-0.008005164755704137,-0.004078741947214044,-0.0015052642864138667,0.003926422808490093,-0.006654814280373565,-0.0035709287045890756,-0.008437608444254787,-0.0034175243067134987,-0.0030838855757844893,0.005020084137541288
2020-06-18,0.009867302812906443,0.0027270415150983636,0.005811388543956227,-0.0010644811979007695,0.00714026129780808,-0.006875869741856997,0.0008022966473389569,0.0008979249361899762,0.0008470641409685336,-0.00013046012705563294,-9.562828885101922e-05,-0.0009775242680241667,0.001114754012167799,0.002029954308296382,0.0006190267608824787,0.0009917720187294732,-0.0009152002961285829,0.00037274525784699447
2020-06-19,0.0008321814402139256,-0.004932503127813392,-0.0024574205606731777,-0.007685664729540503,0.005764684568027318,-0.005228244168867325,-0.0058149262449414246,-0.005107757055191052,4.0185537517849806e-05,-0.003975618763001416,-0.0007071691897503722,-0.004015804300519265,-0.005607693269998621,-0.005325760267801206,-0.0016595059231883362,-0.004284766960097194,-0.00028193300219741483,-0.002625261036908858
2020-06-22,0.01893935908092724,0.016941805607755947,0.012627213411790484,0.017754776459478188,0.001997553473171293,0.005127563047687704,0.006529596664700515,0.0061364688440955365,0.0032622005772797304,0.004431959320002211,0.0003931278206049781,0.001169758742722481,0.006836044357650741,0.008395892639395046,0.003750883131967864,0.006870749559347384,-0.001559848281744305,0.00311986642737952
2020-06-23,0.013409019072033894,-0.0015104573669959302,-5.801706579165656e-05,0.012011518639755005,0.014919476439029824,0.012069535705546662,0.002740604357283166,0.001851885119891703,0.0013869926309263052,0.0014550343047642447,0.0008887192373914629,6.804167383793946e-05,0.0034403423453513693,0.0027291834113392192,0.0021414007143589096,0.0025355236148252333,0.0007111589340121501,0.0003941229004663237
2020-06-24,-0.02381557846452505,-0.02876599877370403,-0.021586682574943686,-0.023736311217299307,0.004950420309178978,-0.0021496286423556207,-0.030330075474875467,-0.03068580179727588,-0.02913681502645132,-0.029053516203000992,0.0003557263224004126,8.329882345032777e-05,-0.03144628789130737,-0.029624715549750862,-0.03047697008643097,-0.028888586917281477,-0.0018215723415565092,0.0015883831691494918
2020-06-25,0.004877436770393129,0.01279239570358886,0.016403131826499575,0.012369580557199384,-0.007914958933195732,-0.004033551269300191,0.01260058655176838,0.014753355617746107,0.016265093563580153,0.015318517853558302,-0.0021527690659777273,-0.0009465757100218502,0.012337479332217575,0.014097474166866355,0.01572704090645215,0.014699523958661672,-0.0017599948346487797,-0.001027516947790479
2020-06-26,-0.01793376828836639,-0.03223646426026355,-0.017016572355718892,-0.02123701740444132,0.014302695971897164,-0.004220445048722429,-0.025458500768159528,-0.025748896087377734,-0.02407881793551877,-0.025335302568805285,0.00029039531921820627,-0.0012564846332865157,-0.02629687487372221,-0.025167444074484603,-0.026046298260669277,-0.0251988385595913,-0.0011294307992376074,0.0008474597010779752
2020-06-29,0.011350567536305695,0.00416014896706893,-0.0007876270517924442,0.019693496741428163,0.007190418569236765,0.020481123793220608,0.013912118572495788,0.010606565401765284,0.012563494962172414,0.011279711011539843,0.0033055531707305037,-0.001283783950632571,0.014164924449330554,0.012194436942268556,0.013056210397776944,0.012263023076250879,0.0019704875070619982,-0.0007931873215260652
2020-06-30,0.011491935779335693,0.017472668852631004,0.002613930895023814,0.011241796163085889,-0.005980733073295311,0.008627865268062074,0.011971990439213726,0.014153754915194675,0.013953275770217495,0.012900133957013853,-0.0021817644759809483,-0.001053141813203642,0.012863443085234329,0.015207731190155347,0.01416202708972357,0.014114649971233588,-0.002344288104921018,-4.7377118489981204e-05
2020-07-01,0.009861522178053845,0.021942485544088806,0.008303003109401446,-0.00019414160049772977,-0.012080963366034961,-0.008497144709899176,-0.0004765886328345681,0.008704200279825618,0.0030735458484719845,0.00650409921637185,-0.009180788912660186,0.0034305533678998658,0.0014065905507593848,0.00706708977081406,0.0017273781634267807,0.005388120253774636,-0.005660499220054675,0.003660742090347855
2020-07-02,0.013118707045647502,-0.0013155546154951167,0.01219719573797869,0.0036873532627134543,0.014434261661142618,-0.008509842475265235,0.005388145466065682,0.000526793583424947,0.00783349620284384,-0.0010677934168336926,0.004861351882640735,-0.008901289619677531,0.006195264214908,0.002278972281228798,0.00815935652078528,0.0013781657250909126,0.003916291933679202,-0.006781190795694368
2020-07-06,0.01509057609971168,0.014990084553421221,0.04170456084199836,0.02085272348171826,0.00010049154629045848,-0.020851837360280102,0.013329179213673137,0.01462500183251738,0.013982781602034849,0.012027479114427787,-0.0012958226188442435,-0.0019553024876070614,0.01357502499830789,0.015868981234078913,0.014211431890345152,0.013789317754996236,-0.002293956235771024,-0.0004221141353489156
2020-07-07,-0.009747377192178962,-0.0026535806123061507,-0.01151673732903672,-0.0015440636045165662,-0.007093796579872811,0.009972673724520154,-0.014795497807691953,-0.011696035052649838,-0.013430018586172331,-0.007207108872552901,-0.0030994627550421146,0.0062229097136194305,-0.014710654467262213,-0.012361969615073553,-0.014584967044223069,-0.008814200422822297,-0.00234868485218866,0.005770766621400771
2020-07-08,0.004649266922409636,0.017353755941054424,0.013089457801075361,0.015786259011482662,-0.012704489018644788,0.0026968012104073014,0.005939848668616491,0.011810318789607586,0.005844111041502832,0.011869634610094312,-0.005870470120991095,0.00602552356859148,0.007240317732059717,0.01196619998745247,0.00662166489545736,0.012344119140337078,-0.004725882255392754,0.005722454244879717
2020-07-09,-0.011174243622931594,-0.0054482648323063605,0.0009483466319963751,0.014425716299727501,-0.005725978790625233,0.013477369667731127,-0.011539379228498722,-0.010278254448321152,-0.013243880701981365,-0.010520981330591326,-0.0012611247801775707,0.0027228993713900394,-0.01241162067118944,-0.008164638525095675,-0.013175587403740063,-0.008557758929107298,-0.004246982146093765,0.0046178284746327646
2020-07-10,0.010964190480362053,0.016831438901659636,0.0029796356920395437,0.007442305420934445,-0.005867248421297584,0.004462669728894902,0.01179503659659506,0.013767708081519007,0.00938449161170754,0.010318607533375298,-0.001972671484923947,0.000934115921667757,0.011785715677277122,0.012854473281169041,0.01185129830511519,0.009843569769591992,-0.0010687576038919192,-0.0020077285355231973
2020-07-13,-0.010751211762132154,-0.0323707865203941,-0.02475160486846544,-0.008865019412954976,0.02161957475826195,0.015886585455510464,-0.007688330209008463,-0.013783139669524637,-0.009595612871451093,-0.008268297341047268,0.006094809460516174,0.0013273155304038258,-0.007966317468670887,-0.014988203503930328,-0.008645684007357593,-0.010704869484991414,0.007021886035259441,-0.0020591854776338212
2020-07-14,0.017649456243078218,0.009683706109974566,0.020097287307329695,0.019788382364911344,0.007965750133103652,-0.0003089049424183504,0.011827520877585276,0.007261658518661296,0.011625106211483195,0.007981332421293523,0.00456586235892398,-0.003643773790189672,0.011414550894855933,0.007809721598206799,0.010674903532662481,0.008621265521286458,0.0036048292966491344,-0.0020536380113760234
2020-07-15,0.020184468882932988,0.006857590574067313,0.013132287960998076,0.017149592149986143,0.013326878308865675,0.004017304188988068,0.016670718726337033,0.016472658525029,0.015053498879344837,0.016563615717951077,0.00019806020130803265,0.0015101168386062406,0.017312729792629173,0.014749759120125583,0.016480688607542333,0.014962587152680843,0.0025629706725035905,-0.0015181014548614896
2020-07-16,-0.008275462560901116,-0.004261058468304686,-0.006242012974200918,-0.008145697140041094,-0.004014404092596431,-0.001903684165840176,-0.004103308107910753,-0.006913701371893542,-0.00360107165377696,-0.007532907719546215,0.002810393263982789,-0.003931836065769256,-0.003939872352873002,-0.008003383762861674,-0.0034813035508154564,-0.008463849788551081,0.004063511409988672,-0.004982546237735625
2020-07-17,0.007256465856736794,-0.013519456512055746,0.01183991832917014,-0.0011188426428565665,0.02077592236879254,-0.012958760972026707,0.002044042524490576,0.0002284914588691644,0.0022779623841300742,0.004991191010458152,0.0018155510656214114,0.002713228626328078,0.0007658409386787616,-0.000578401683923231,0.00043589360398380126,0.003448140066232582,0.0013442426226019926,0.0030122464622487806
2020-07-20,-0.0011945491241642894,0.010757003411598735,0.018427916847150356,0.009441337839582706,-0.011951552535763025,-0.00898657900756765,0.00298104515210142,0.009567505623292717,-0.002311993515884034,0.005796025742075167,-0.006586460471191297,0.0081080192579592,0.002641201810344066,0.012304207054817325,-0.0012067186366234565,0.009302450499259578,-0.00966300524447326,0.010509169135883034
2020-07-21,-0.0021334305431623284,0.012303202174895408,-0.0007972157943277665,0.005091120923693411,-0.014436632718057736,0.005888336718021177,0.00884748075210821,0.005433465639985808,0.00825185178740257,0.0056784605446229585,0.003414015112122403,-0.002573391242779611,0.010207480514953805,0.0035241418498335292,0.010151564722665677,0.004276579260069726,0.006683338665120275,-0.005874985462595951
2020-07-22,-0.0014948474157075794,0.004295023904565787,0.009725045548846829,0.004721900648592734,-0.005789871320273366,-0.005003144900254095,0.005366875910082447,0.005236298006719658,0.002107192195866172,0.00639335760285994,0.00013057790336278886,0.0042861654069937674,0.003241488569836882,0.005387993636307034,0.0023643441574337305,0.0064178546834224234,-0.002146505066470152,0.004053510525988693
2020-07-23,-0.004643688140327074,-0.013366860758967905,-0.011387380894805298,-0.003321257967190561,0.00872317261864083,0.008066122927614737,-0.007703488245340074,-0.010367123858374737,-0.004865402385380363,-0.00900452504745472,0.0026636356130346622,-0.004139122662074357,-0.0071808144541947285,-0.013909636490227122,-0.004889168174501237,-0.011883196002097925,0.006728822036032394,-0.006994027827596687
2020-07-24,-0.008859671342437647,-0.006429700242708254,-0.011276364944316964,0.002177797964988383,-0.0024299710997293935,0.013454162909305347,-0.00668473115559686,-0.0037706315435430465,-0.010132428115400811,-0.0013096997663011958,-0.0029140996120538137,0.008822728349099616,-0.008068162446354827,-0.00416687304545301,-0.010111247482219842,-0.002222310137577578,-0.0039012894009018166,0.007888937344642265
2020-07-27,0.01093980019801513,0.0028531237569383045,0.009302654171563915,-0.01268540872875176,0.008086676441076825,-0.021988062900315675,0.006717712499877701,0.0008013181507725399,0.005335469032894648,-0.0034699341616844263,0.005916394349105161,-0.008805403194579075,0.007588924683473028,0.002931050058364112,0.004932144549707566,-0.00029437460061229923,0.004657874625108915,-0.005226519150319866
2020-07-28,-0.004889583973085338,-0.008743873504970771,-0.009017790114545806,-0.016225728837904584,0.0038542895318854327,-0.007207938723358778,-0.006711603956748137,-0.009142129748251326,0.0006722584725282529,-0.011956857065654601,0.0024305257915031887,-0.012629115538182854,-0.007006601448162818,-0.008673958844234811,-0.00023139929529765877,-0.011565349594266944,0.0016673573960719933,-0.011333950298969286
2020-07-29,0.012755345129186354,0.013458163638569406,0.018160218000906815,0.01338122803450473,-0.0007028185093830523,-0.004778989966402086,0.014357972325214389,0.013896796494999164,0.013473404216245644,0.014446182573891212,0.0004611758302152241,0.0009727783576455682,0.014788210535843999,0.012743576473915327,0.015279922942019445,0.014155953447716163,0.0020446340619286723,-0.0011239694943032813
2020-07-30,-0.011284024117815084,-0.011046364446503166,-0.00518500291226792,0.000495537291607788,-0.0002376596713119187,0.005680540203875708,-0.007684565636921864,-0.004371838449871437,-0.01165419792480327,-0.001829275569234697,-0.003312727187050427,0.009824922355568573,-0.00874539990878982,-0.004731951211169277,-0.011016895409722779,-0.0026721993100605624,-0.004013448697620543,0.008344696099662216
2020-07-31,-0.009298628913550573,-0.0016702420813899715,0.0033271513339180217,0.0158706558127912,-0.007628386832160602,0.012543504478873178,-0.0018081898786352,0.006366964894891053,-0.00407109172566289,0.02086848700934824,-0.008175154773526252,0.02493957873501113,-0.0031805139211212147,0.005091128942370743,-0.004268683249828987,0.016559910545346227,-0.008271642863491958,0.020828593795175213
2020-08-03,0.003420877861920766,0.008462585810255866,0.021636174905502077,0.012658283971823682,-0.005041707948335099,-0.008977890933678396,0.006006535366624201,0.0076765523657792165,0.008595877821929665,0.005927680802479018,-0.0016700169991550155,-0.0026681970194506466,0.007944931948613546,0.01157812687665607,0.008569146015107235,0.009551534912900497,-0.003633194928042524,0.0009823888977932623
2020-08-04,0.00020237921889144672,0.005584538048582778,-1.425182896207511e-05,-0.0036151488578416296,-0.005382158829691332,-0.0036008970288795546,0.004493591248789799,0.0022181716077340654,0.006282533873625597,0.000449098674628309,0.002275419641055734,-0.005833435198997288,0.005050323549258927,0.0020165272352495847,0.0062455461947070415,0.0005395219545940643,0.0030337963140093425,-0.005706024240112977
2020-08-05,0.002106003758150207,0.01455335240601301,0.009824011029544987,0.0035307091956490117,-0.012447348647862802,-0.006293301833895975,0.007298882923080455,0.00952395519641299,0.005725515906669151,0.006665927816580087,-0.0022250722733325352,0.000940411909910936,0.00732282436021499,0.00853130454425773,0.007103953343200762,0.0070073858454068215,-0.001208480184042739,-9.656749779394028e-05
2020-08-06,-0.01885163120993541,0.003205870412053481,-0.0015812605820811692,0.012252058501785726,-0.02205750162198889,0.013833319083866895,0.00045340011840495404,0.007385562421711298,-0.0010905526834391406,0.009604749159004805,-0.006932162303306344,0.010695301842443945,0.000293178060762274,0.0069184361962573,-0.0006924581290084766,0.008806488682489672,-0.006625258135495026,0.009498946811498148
2020-08-07,0.005032974843199803,0.008165054743981699,-0.015271974710053524,0.014488891755588639,-0.0031320799007818955,0.02976086646564216,0.0031228212157465426,0.008183005264747058,0.0021890145327464836,0.01338443266722771,-0.005060184049000515,0.011195418134481227,0.002047952554589308,0.0032462304587607695,0.003337120334408447,0.008737833563971701,-0.0011982779041714614,0.005400713229563254
2020-08-10,0.024585108671368004,0.003403136573430012,-0.008640519115749793,-0.01150540932917568,0.02118197209793799,-0.0028648902134258865,0.007163831376036824,-0.000858487053782249,0.0016002145976878413,-0.004026785263652898,0.008022318429819073,-0.005626999861340739,0.006404391547143408,-0.0016216020880102956,0.002203650968305724,-0.003837919478406443,0.008025993635153703,-0.006041570446712167
2020-08-11,0.0057412989382168225,0.0015157773660271331,-0.009011624969706755,-0.008964071764068276,0.004225521572189689,4.755320563847899e-05,-0.0026924581374788547,-0.005726179872690899,-0.0033920539000510644,-0.007502822481338785,0.0030337217352120445,-0.00411076858128772,-0.001391571258348857,-0.006597405869584355,-0.000517928245229801,-0.00806543393217512,0.0052058346112354974,-0.0075475056869453196
2020-08-12,0.000818229430657001,0.0077140309177361295,0.016375656436353466,0.012934998184676808,-0.006895801487079129,-0.003440658251676658,0.01117952116950302,0.009626086093379893,0.011731355044608578,0.012263096253464414,0.0015534350761231275,0.0005317412088558359,0.011679451718573469,0.011872625756158108,0.011774117670417066,0.013585719492854753,-0.00019317403758463934,0.0018116018224376869
2020-08-13,0.0006296165999697397,-0.0035752982614176143,0.004730075118701995,0.0019472211803396712,0.004204914861387354,-0.0027828539383623237,-0.00356935461365518,-0.0003125560484409977,-0.0035945014822869746,0.002686828306122859,-0.0032567985652141823,0.0062813297884098335,-0.003799584693350327,-0.0013754635862028332,-0.003931384024465101,0.0014599865470082288,-0.002424121107147494,0.00539137057147333
2020-08-14,0.009483338117011011,0.00454246165913967,-0.00850199672509444,0.011703584477962289,0.004940876457871341,0.02020558120305673,1.9569081771909565e-05,0.006169515542835697,-0.0023693544535079696,0.009909500765087599,-0.006149946461063788,0.012278855218595569,-0.00040855802239347206,0.004398452154775585,-0.0018014194726412192,0.007802843999683765,-0.004807010177169058,0.009604263472324985
2020-08-17,0.0024840821837598757,-0.004658766543459899,0.0063399638730775735,0.009183670469295163,0.007142848727219775,0.0028437065962175897,0.0007317277805620997,0.0035412675252465458,0.004520169248822514,0.007108055081382283,-0.002809539744684446,0.0025878858325597692,0.002388747746668334,0.003384399107632718,0.0034856940805674547,0.00646677470603838,-0.000995651360964384,0.0029810806254709256
2020-08-18,-0.012164972036608906,-0.005428455998466138,0.006078301430171081,0.002534335987525726,-0.006736516038142768,-0.0035439654426453553,-0.002211805702942404,0.00019436047143233648,0.00024333984750068627,0.0020126097909706976,-0.0024061661743747403,0.0017692699434700113,-0.0025317708265899823,0.0015920229895655597,-0.001201011866248107,0.0021176262452923924,-0.004123793816155542,0.0033186381115404995
2020-08-19,-0.003486225061216517,-0.0031743594161171037,-0.004034513831654113,-0.006199107370603824,-0.00031186564509941327,-0.0021645935389497115,-0.004506460347992283,-0.00530372394360106,-0.0021952336891327517,-0.004621269269529492,0.000797263595608777,-0.0024260355803967406,-0.0037298550188306074,-0.005320899530940277,-0.0023316755187552966,-0.004573240565641681,0.0015910445121096691,-0.0022415650468863846
2020-08-20,-0.007807282008203282,-0.0026122387592991377,-0.0023211649404598694,0.008461465744295005,-0.005195043248904145,0.010782630684754876,-0.0018247616121551738,0.0022704605426143915,-0.005840921379242191,0.0036315323578421832,-0.004095222154769565,0.009472453737084375,-0.001970344016810085,0.004683799052221719,-0.004835499596205136,0.004519650429380985,-0.006654143069031804,0.00935515002558612
2020-08-21,0.0015920459647797635,-0.0016036778240374767,0.0027066910871554085,-0.0023488153233128172,0.00319572378881724,-0.005055506410468226,-0.00034501244758389097,-0.0011916716699937168,-0.0026127667258458586,0.006538876373607675,0.0008466592224098258,0.009151643099453533,0.00030256928591473767,-0.0020925300272430503,-0.002188148232935071,0.004059171897117217,0.002395099313157788,0.006247320130052287
2020-08-24,0.025064083799719646,0.012610603384780504,0.014716354646440864,0.006710168728520989,0.012453480414939141,-0.008006185917919875,0.011955097995215434,0.013953221920272438,0.00844192737549937,0.013780618110132618,-0.001998123925057004,0.005338690734633248,0.012177739603303225,0.012711516483999822,0.010478441924544274,0.012796462458742061,-0.0005337768806965969,0.002318020534197787
2020-08-25,-0.005366366397270061,-0.0004248761937874182,0.0004136703968858564,0.006535163551725786,-0.004941490203482642,0.0061214931548399295,0.0016170647246897538,0.0022885259544966215,0.002310683846838987,-0.005085283007665481,-0.0006714612298068677,-0.0073959668545044675,0.002692553008453935,0.0023285575520310803,0.002361709421139443,-0.0023463680666872097,0.0003639954564228546,-0.004708077487826652
2020-08-26,-0.0014904304797384326,-0.002330569112104893,0.0021709902844891165,0.006984248925334931,0.0008401386323664602,0.004813258640845815,0.00397895141464499,0.01612607045698659,-0.0002853023050239495,0.006506774952690918,-0.0121471190423416,0.006792077257714867,0.0035724461475070556,0.01377151964924472,-7.305301723369897e-05,0.007409799418851463,-0.010199073501737665,0.007482852436085162
2020-08-27,0.0024871955808335256,0.010335898962194329,-0.0047927212971137926,0.0018954952511675176,-0.007848703381360803,0.00668821654828131,0.0022894245551620097,0.005492263742825533,0.0033529680199171244,0.0016164745115752218,-0.003202839187663523,-0.0017364935083419026,0.001365076867234629,0.006258436042101801,0.0033325566146819897,0.003154061912681416,-0.004893359174867173,-0.00017849470200057395
2020-08-28,0.005196267578898322,0.008800666278089096,0.004885075277399144,0.0052257409262233155,-0.003604398699190774,0.0003406656488241719,0.00741064132913188,0.007402013924483376,0.004512967840879298,0.006539984299803064,8.627404648503707e-06,0.0020270164589237657,0.006299370872394863,0.008008629314218562,0.005689960391758739,0.007302635610105663,-0.0017092584418236991,0.001612675218346924
2020-08-31,-0.00897288893209149,-0.0063233465149557175,-0.0016064910726301667,-0.005312229323100167,-0.0026495424171357734,-0.0037057382504700007,-0.0073130964071046805,-0.0070783444783318996,-0.004633146039373741,0.0019402626580480615,-0.00023475192877278096,0.006573408697421802,-0.007162177394250834,-0.006332941429919514,-0.0055416707371544385,-0.0009068110011854416,-0.0008292359643313199,0.0046348597359689965
2020-09-01,0.0013046490705060888,0.006762885143378568,0.002117646524130988,0.0049074025776632765,-0.00545823607287248,0.0027897560535322884,0.005568835993898872,0.009447609044972195,0.0008531888504862563,0.00826381333170115,-0.003878773051073323,0.007410624481214893,0.006381546868735061,0.008078778275661043,0.004234939126062927,0.008080923125192933,-0.0016972314069259812,0.003845983999130006
2020-09-02,0.007495870663908514,0.017794284862108063,0.00615075431103234,0.00844993250278668,-0.01029841419819955,0.0022991781917543405,0.015511577166089025,0.012590680753828375,0.015707760915490226,0.0032306537540203947,0.00292089641226065,-0.012477107161469832,0.014250203270665542,0.011702545230729913,0.014808967692662309,0.006063955675004942,0.002547658039935629,-0.008745012017657367
2020-09-03,-0.03186486506478313,-0.0529330106834164,-0.0404548402054518,-0.04864143045504799,0.021068145618633273,-0.008186590249596191,-0.02584264104589257,-0.03514998681905936,-0.028647552637597242,-0.036900698352300726,0.009307345773166793,-0.008253145714703484,-0.027815201132577037,-0.036390799004973426,-0.029067150650822063,-0.03821109980646944,0.008575597872396389,-0.009143949155647375
2020-09-04,-0.0026150039571975208,-0.012186458703472973,-0.00690526271318959,-0.010447405768898648,0.009571454746275453,-0.0035421430557090574,-0.004782487594216861,-0.01014707041736122,-0.00292910436921795,-0.01572297276176273,0.005364582823144359,-0.012793868392544781,-0.0038567631290840243,-0.011917032702928394,-0.002357786602973092,-0.013910734218599426,0.00806026957384437,-0.011552947615626334
2020-09-08,-0.01583355283896778,-0.04809675852625578,-0.034887012536365045,-0.050075324139800495,0.032263205687287994,-0.01518831160343545,-0.02297075327806335,-0.031766356702261966,-0.022791545973657595,-0.024957043146055975,0.008795603424198616,-0.002165497172398379,-0.02203907024028675,-0.027620142703859166,-0.021578381773580343,-0.029118937392920576,0.005581072463572416,-0.007540555619340233
2020-09-09,0.020440976043074318,0.0354997579738707,0.019056360933989405,0.03769893942209464,-0.015058781930796381,0.018642578488105233,0.015701814663965204,0.020076824466191485,0.0159647715239481,0.022212657371755838,-0.004375009802226281,0.006247885847807739,0.015807221317299055,0.019575858042432726,0.014518347875051506,0.02230426375439903,-0.0037686367251336707,0.0077859158793475245
2020-09-10,-0.01736767708480138,-0.024840425766697455,-0.022204525688359438,-0.025618374717016078,0.007472748681896076,-0.0034138490286566396,-0.0157892492499342,-0.01836435650061676,-0.01646231840705173,-0.023164064789528333,0.0025751072506825616,-0.006701746382476604,-0.01494582447210503,-0.019510077222578505,-0.015201038990933296,-0.022341025708160475,0.004564252750473475,-0.00713998671722718
2020-09-11,0.013114565268433133,-0.005592962001099509,0.0006701745696676803,-0.005637529589971825,0.01870752726953264,-0.0063077041596395055,0.0023571750191358526,-0.001880775887324739,0.004133616155634292,-0.0008970479880546844,0.004237950906460591,-0.005030664143688976,0.003877984871813921,-0.001703669223035435,0.005114862946642221,-0.0008368134549917515,0.005581654094849356,-0.005951676401633972
2020-09-14,0.02068242498529639,0.010051175932908682,0.016200405115365486,0.008955418459624344,0.01063124905238771,-0.007244986655741142,0.013481161282137393,0.01380884690737689,0.012113380462472715,0.016441856236874046,-0.00032768562523949676,0.004328475774401331,0.01410219063408947,0.014038244113044373,0.01355230278051769,0.01630475394871314,6.394652104509818e-05,0.00275245116819545
2020-09-15,0.00435265687691999,0.013127223698980778,0.004037991111612972,0.014411176852891568,-0.008774566822060789,0.010373185741278596,0.001070773813340982,0.005542065769656741,0.002446608855797473,0.003942717199982828,-0.004471291956315759,0.001496108344185355,0.0022726663944167983,0.005026853985131696,0.002018315586686342,0.004089871313725773,-0.002754187590714898,0.002071555727039431
2020-09-16,0.0024449577546858375,-0.013902261384481352,0.0007034986467653244,-0.01587417790351546,0.016347219139167188,-0.016577676550280786,0.0016405205942084632,-0.0018319672878966155,0.0033888322281308133,-0.0023515034502621175,0.003472487882105079,-0.005740335678392931,0.0034407009089865875,-0.0013383307351285674,0.004197581977074391,-0.0021328736803195346,0.004779031644115155,-0.006330455657393925
2020-09-17,-0.0014785887565206361,-0.01014080023961657,-0.005483521778567057,-0.009630100603774104,0.008662211483095934,-0.004146578825207047,-0.006722065389406567,-0.009362919842788758,-0.003775400766179811,-0.008082950497357232,0.002640854453382191,-0.0043075497311774215,-0.006463705445006412,-0.009655473091444553,-0.004922642333294865,-0.008600768712060308,0.0031917676464381407,-0.003678126378765443
2020-09-18,0.0017130567060768902,-0.010141332066716687,-0.01208192759769847,-0.011984580097810824,0.011854388772793578,9.734749988764627e-05,-0.008126553592065752,-0.009530475190786576,-0.004181926204834727,-0.0109049718039709,0.0014039215987208236,-0.0067230455991361725,-0.006973997464015207,-0.01023734836848381,-0.005513251036373141,-0.011154070143280122,0.0032633509044686024,-0.005640819106906982
2020-09-21,-0.003149574023343293,0.008185259197489912,-0.026325938897412186,0.008439283440844108,-0.011334833220833205,0.034765222338256296,-0.017344014597286014,-0.007658294128116208,-0.01744139688105444,-0.003261046955427889,-0.009685720469169806,0.01418034992562655,-0.018832485466828204,-0.0088152306310762,-0.01851711260221701,-0.0034224055566867222,-0.010017254835752004,0.015094707045530288
2020-09-22,0.015357417212370527,0.02042089958697597,0.0008461772805540093,0.02109860193628911,-0.005063482374605443,0.0202524246557351,0.005596951683384604,0.009741099242643929,0.003807661840876476,0.0067999260309879695,-0.0041441475592593245,0.0029922641901114935,0.005238922345883901,0.00904228742887882,0.002062107808077454,0.005705430555387798,-0.0038033650829949178,0.0036433227473103443
2020-09-23,-0.01374425300800533,-0.03225408609524409,-0.02123557974932528,-0.03298170283202503,0.01850983308723876,-0.011746123082699747,-0.023395434100847483,-0.02857397334168694,-0.01965006105077265,-0.024460234240952738,0.005178539240839459,-0.004810173190180088,-0.022400841288255657,-0.026462926084117922,-0.019565328211686668,-0.02432843039830527,0.0040620847958622655,-0.004763102186618601
2020-09-24,-0.009773607538447275,0.009397595464027773,0.004029221186324392,0.011799802162978348,-0.019171203002475046,0.007770580976653956,0.001359149670076135,0.004512827248576404,-0.0014298516200045232,0.007372297972637856,-0.003153677578500269,0.00880214959264238,0.0003899624209367756,0.005310767070762734,-0.0030038829862459432,0.007588137106053141,-0.004920804649825959,0.010592020092299084
